@attribute eigen093 numeric
@attribute eigen094 numeric
@attribute eigen095 numeric
@attribute eigen096 numeric
@attribute eigen097 numeric
@attribute eigen098 numeric
@attribute eigen099 numeric
@attribute eigen100 numeric
@attribute eigen101 numeric
@attribute beautiful {true, false}

@data

-1080.071329,5595.209246,2238.257396,-182.842721,-0.436171,2176.939100,256.832111,367.255608,-356.662331,598.554329,910.950620,276.373164,1382.905680,597.295080,-167.840827,89.401985,-705.107433,-37.728079,367.322548,959.744890,436.167000,-219.042840,24.928037,-175.679500,556.450554,-3.057397,371.516683,-277.372856,71.121190,336.831763,-317.689225,1259.139826,-278.550727,876.030325,230.659389,26.772938,-398.973787,-35.044214,-889.108526,28.367820,-391.237472,-348.819115,280.853754,-305.597893,182.187279,128.108156,236.847432,668.338328,-105.853358,-242.448777,118.348701,3.733321,235.581902,281.349613,-365.874956,161.928325,-514.627625,-55.805128,292.275848,128.136461,-229.310883,586.306344,214.751280,-213.828801,321.847465,-75.830603,-275.914643,319.998766,-120.041306,346.832245,0.028941,-447.441585,249.380787,-509.893018,-148.961150,132.564810,-52.259001,132.162653,263.044293,-30.045772,56.758476,57.814759,244.187243,-450.364187,48.520016,-63.119299,-227.710875,36.935865,-169.111718,-192.291164,131.917376,49.637559,-36.777604,39.697102,-26.370753,-30.951822,104.110402,-55.518529,-73.590111,0.399979,31.671570,0.000000,true
-898.450827,3185.871300,1950.379728,-890.232624,1338.986362,-1989.606331,235.156412,34.423722,212.521937,-87.118057,706.138812,5.362675,498.913097,-64.858319,-960.166934,-1210.280338,-698.421843,175.707456,-295.534845,56.167874,137.079582,-513.469633,-307.088189,-65.733591,60.218395,373.057721,-459.402715,-13.155990,-189.685065,-99.207243,-105.770473,-481.888137,178.002836,-605.646569,-66.672126,90.450841,4.213044,-492.281446,112.396632,55.483800,296.602726,-234.404013,-257.893409,112.110930,-125.790742,-101.618985,39.125429,-220.486705,-782.781709,-827.426865,-9.627024,-183.375529,-261.490013,393.312757,-328.439840,-8.951400,54.444056,-70.449454,160.870786,-225.089141,173.204930,234.261666,206.166807,35.268303,-43.278276,185.415562,179.332220,-211.418589,-36.349252,-90.077953,-193.697561,-98.209861,-98.682103,-336.930369,28.837916,-149.562676,336.117566,204.721194,-321.165513,-174.371291,-461.836265,-100.064962,-109.834596,-192.921458,-25.701573,-57.404662,306.673409,57.119294,-160.342872,-112.650956,-54.639661,-191.130768,789.868520,197.349490,-367.602761,136.878346,9.821280,118.259880,-74.407538,-111.837038,145.921545,-0.000000,true
-2471.635185,-2662.361761,1423.803299,367.861158,-2048.763604,696.198650,-825.805169,668.602066,1178.373991,-90.278162,310.672837,278.105970,-197.670294,-88.592263,301.169946,-789.557961,190.419192,-465.882924,-492.620558,-365.127820,219.147837,224.141071,-988.196442,-689.462131,97.349010,-650.154034,188.199197,430.762544,212.860785,-382.172516,-752.725581,-123.537681,-346.532574,565.081586,-123.307601,587.571225,-396.217468,-239.142273,-155.315854,117.905257,262.315719,-308.323011,-1015.447340,-14.149205,233.672415,-475.933072,-439.812980,678.683003,294.587774,127.632569,363.873309,82.779732,-33.141173,-324.893481,-601.212563,245.191989,169.429001,153.862416,-77.057719,67.779696,510.649067,257.763950,-517.287721,266.061647,-145.350914,98.880702,237.359722,25.130127,297.888310,-628.486315,-183.720670,255.953994,-74.364659,-12.139982,-138.930958,-191.621404,-65.050318,286.913650,109.040031,-275.407344,46.969333,20.400301,-135.529262,-541.897179,-107.099064,-295.512288,-2.761808,85.051567,143.785441,229.641363,-153.609019,41.773300,-85.387446,-135.209956,95.794805,-81.345646,85.440850,56.821818,-66.514033,-23.902653,-7.667136,0.000000,false
-1284.000087,5755.569978,-70.893035,679.683305,-1295.792503,2339.765531,-927.215030,1906.658676,3293.650397,-694.662879,-1700.533889,835.514118,-92.580461,-894.116164,713.730380,-909.352602,1284.491602,-581.671827,350.880553,1172.686223,1086.117025,490.839753,-157.858562,-675.612897,-565.366358,697.653844,349.569466,-626.147188,67.523224,619.985955,146.217303,-333.821436,-313.628568,240.576323,-92.328497,427.322525,257.903153,775.201650,-149.067863,643.186414,67.692190,54.973511,125.853518,488.127521,-72.026585,160.279667,270.920161,-106.898420,-24.354081,-160.257542,290.029239,-32.504561,-141.886121,-1.491947,137.093521,104.348826,-358.029477,-208.407163,-171.616756,293.112000,-39.268123,-351.072685,48.368640,168.219599,447.490244,273.999949,-1.847045,-187.005830,87.352283,108.417973,103.483298,-84.097255,45.784489,390.400143,262.507856,-21.541953,-104.766466,-231.326485,180.178558,-416.855257,-50.442953,-98.622214,101.264837,109.158461,-63.093040,-27.350827,159.218059,-31.245047,-64.211289,129.958426,-28.431557,-86.093672,185.556397,134.301200,-43.219863,73.965320,-14.245336,-43.439003,-5.994733,-19.096116,3.177426,0.000000,false
2112.556826,5285.720118,1117.262685,-531.877323,-1282.411229,2402.351259,-696.511755,-1284.878400,-33.867242,1040.646017,-203.627898,-30.548115,-569.547400,-199.727726,49.925053,-531.892870,-455.217455,-1000.931702,223.465425,-760.429184,-112.720727,-872.955253,-453.188676,-190.242310,-1204.733050,-357.051756,554.459464,-102.779548,143.336246,-326.539278,-115.966515,-534.966236,729.832129,13.750111,413.359164,755.062299,118.828422,202.816688,-382.717417,-212.998595,-205.858481,121.941887,797.482979,4.507244,-508.265556,174.564358,305.030404,-403.671729,724.127797,425.615326,-392.176210,24.341477,-69.791611,371.138440,-243.028005,79.699528,279.534017,341.998052,178.231375,-723.874855,-276.868075,142.831129,118.935891,170.016068,-155.343177,517.320346,268.354529,627.141369,-6.498840,-323.057761,43.311341,42.540290,-28.359572,-280.766944,115.549859,-290.733792,9.827821,180.598332,-172.773249,-179.175804,-33.499335,-61.218341,5.621931,105.487724,30.181023,112.017583,-152.176849,21.639501,-95.915120,-20.648287,163.182813,-119.389859,-35.090568,-54.659982,124.981299,-10.440217,-73.950541,-16.597075,167.564897,11.409334,63.663560,0.000000,false
8473.184730,-2237.104669,1873.929032,-1128.932541,-178.757515,-90.238284,-995.294220,437.405136,1247.836599,815.255386,-493.395387,825.277415,90.356459,-942.877442,705.324298,1939.196355,-322.355657,7.140156,1243.287867,-798.023912,156.544530,-61.590322,193.830479,-356.789326,139.161122,-370.076241,-758.613203,-507.271107,-1520.484264,-179.793114,-31.409125,-220.129797,-595.148230,-162.562993,-49.953149,-24.881285,-434.516780,-211.720850,-74.584127,193.054424,241.997944,328.820013,263.872784,-1183.608519,-441.796439,-256.492947,175.910849,185.948917,19.641703,-168.561606,654.195567,-140.563165,122.700872,190.553581,152.278383,65.915363,-323.607352,346.881859,-86.849196,-319.955476,103.089284,-144.907946,175.430341,102.324596,-82.511306,-233.412967,-66.301735,-239.057836,45.266768,10.030652,-149.861722,-202.936259,-445.245717,-168.553414,-68.122261,186.876564,-220.623117,145.384344,-72.491469,-271.274379,12.578201,-450.964989,35.584891,67.189977,-51.048808,119.793208,30.658172,-73.362664,248.637712,-42.440963,-42.336825,-175.598157,-22.565049,-21.524333,117.617672,69.380704,81.875109,59.689654,47.612632,38.893617,113.667287,-0.000000,true
1762.372863,-23.518680,-1186.445883,4316.729063,-1626.776264,664.616312,4023.660139,-1024.135947,130.203620,-277.685509,1064.379793,827.411360,1751.377814,371.088489,14.107312,-106.103206,442.548239,590.477373,207.178578,-969.452160,-498.900833,480.160724,-659.349559,-723.449621,-582.952274,933.242155,238.190150,-132.401758,624.754394,893.227564,1215.374001,-328.542775,-349.070289,-473.023370,-356.600982,0.247157,-925.688041,-368.052027,47.270196,411.978059,-36.016864,-47.086456,287.261502,-500.158949,498.395298,-187.466410,-526.324810,-84.026883,223.152069,699.849606,-153.329661,142.478404,84.968687,-206.488329,112.989274,-68.413913,-58.970342,150.016737,-296.066934,-433.980935,-13.145799,349.936124,279.578236,111.504455,341.442242,-21.702960,-320.622271,-29.407806,-86.585922,-0.242249,-86.654122,34.612170,-75.796569,158.808915,-188.862888,-104.594483,100.556947,41.171642,49.568950,-16.548789,-247.713276,22.315037,-75.664947,-71.894221,-112.591435,14.494555,166.827903,-70.609985,-48.687496,85.902656,115.516298,-3.494422,33.955525,51.975670,-15.823830,44.493803,28.487089,-52.088875,6.330615,-90.394555,8.419731,0.000000,false
-8289.469272,750.425917,-593.386684,797.192306,71.360741,592.730596,520.771391,100.748647,-1713.434494,-420.608043,1013.335958,506.245070,66.201696,-438.140870,456.437199,886.619976,-309.636325,-127.379561,-89.052166,624.619324,861.874849,658.850050,264.975652,-555.265549,455.860724,359.884221,-1986.370412,144.827431,728.954481,-194.783424,-1160.306411,-991.428676,-344.171534,-385.756195,-48.228433,314.272795,135.930444,218.793319,323.249424,-79.680003,-306.150767,-520.358396,678.587726,-14.106862,683.909809,351.211516,10.528632,232.134583,227.121540,46.950549,-32.815196,-194.808735,-415.955590,13.581896,283.701771,124.076548,103.737466,214.245395,28.568261,-66.933653,201.145166,-728.215527,114.937395,-93.301972,212.608859,-41.788799,-141.896715,531.519540,52.471964,-177.571032,-153.591350,24.531138,-311.747046,97.231445,-144.635727,47.982489,150.406322,-15.081970,-162.968320,-104.098245,69.238962,83.846980,138.229168,-167.403035,193.979093,-96.612725,-113.763272,103.302565,-18.440115,-192.842878,58.436742,66.608968,-36.831782,-13.718073,-10.037001,159.410295,-35.880582,2.431328,-11.917004,62.609648,79.642699,-0.000000,true
4826.966042,-4651.320787,-1825.899348,-674.910798,28.221656,2264.791568,-1159.175096,643.208715,-1016.247330,-1153.704454,-1210.790216,-1966.654331,1285.393265,767.557265,-317.936885,591.540310,993.361444,-912.437839,455.472429,542.742872,-705.210514,-1386.260517,-804.641113,806.956647,-194.435737,291.060950,-599.343764,408.706437,-676.377470,742.783586,433.254789,-457.553861,152.561333,-134.402417,-317.243686,-330.525882,-280.098886,343.243736,602.555296,-22.048618,643.273158,110.817746,-110.172552,-373.054640,337.027218,118.137147,328.396610,235.019323,-44.489903,158.421244,-298.792428,191.230631,-225.365008,283.547230,-679.482810,-1.902041,-23.838355,-106.289082,-469.926556,495.886484,242.616977,-74.018716,67.389848,1.464234,-88.920758,121.412843,157.228718,396.311081,-80.611911,5.790382,200.129273,-132.125413,-110.348762,-23.174314,102.732576,204.073601,-185.136806,3.840362,25.823788,-263.872478,-39.950792,385.259266,2.134023,-203.323908,35.592474,31.734706,30.156931,176.647511,-191.807398,-61.306306,246.138212,7.659389,1.596814,-33.084354,-17.733124,23.131276,-32.822238,106.436762,4.156834,-29.766017,26.794746,0.000000,true
-4704.261074,-1411.759269,910.726125,2269.017157,-921.239007,1307.646457,-69.613943,-778.688954,211.078854,-1531.377385,-107.308876,-202.999702,-186.073351,-197.112443,1832.875646,399.300977,389.170589,203.689445,-399.096428,184.437675,-215.716938,384.502088,692.484018,152.743680,20.415814,72.759121,297.291156,-78.989269,-245.362685,-317.081114,-360.200559,155.589362,-105.660153,-86.059323,-620.835668,896.754590,-252.935440,-258.435170,-159.222706,-699.413431,-11.157196,142.212162,15.892396,320.525588,-827.061801,319.903535,-401.016779,35.709099,-51.339765,315.086283,35.546703,464.795102,-289.735746,118.952663,-723.800689,866.301220,261.516981,-1.242226,24.997545,-77.484868,129.228513,-21.941944,426.605486,-3.080326,-498.354898,-277.935383,-288.439902,-140.595032,94.270724,390.161598,134.770935,-292.895882,124.793873,217.100411,175.426262,429.785256,273.803713,94.623398,-123.079852,191.212380,-380.281860,77.291016,-25.881363,-11.405404,-0.698791,105.883809,325.890240,-154.593068,-5.757688,-177.022504,-10.174174,243.739719,-0.289156,45.177917,-25.795244,-111.054075,-0.535991,50.287233,106.655058,97.405277,77.937927,0.000000,false
2362.043754,-1219.031866,-3164.998085,1157.611084,1059.454854,-595.783303,-339.146320,40.331861,-501.683455,794.637867,529.351213,-1469.400913,343.230946,-187.059414,557.338027,-100.558184,120.018619,324.305171,-545.340001,932.224821,1219.368959,-365.414517,955.611615,-886.777763,1167.279975,-281.742531,-400.897778,575.881035,471.787409,-520.578445,804.279252,-96.126113,576.326005,389.588191,338.956375,226.158140,325.155394,285.108816,-552.481951,-139.580436,1259.916070,735.627796,-371.720137,-149.667911,-224.411364,-230.690925,-31.348286,459.913229,508.299398,88.711664,-58.901472,-23.634870,-98.492443,-180.204737,261.725913,-11.812339,-99.690320,43.147561,-471.688603,-236.381915,-538.093245,83.693517,184.433216,528.498386,75.540631,75.112019,-223.987223,68.231251,-316.975778,10.895105,-521.349503,72.308507,290.158229,-99.999484,-17.184258,52.889027,60.871930,113.825494,-47.743152,-106.888261,-124.246554,17.495277,30.310437,196.939035,13.226975,-102.945121,165.742685,-138.764680,-162.388093,13.066709,11.848733,3.237651,-8.814905,-118.310568,-87.216460,94.514948,-116.640704,51.414453,-70.463148,-47.557488,3.782731,-0.000000,false
3224.186944,-670.367298,-2202.720362,-613.097823,-1278.568220,-312.237561,1733.891689,-435.795490,-614.512489,-203.895344,-564.215350,770.667746,-470.617435,-378.246380,126.770906,-14.177874,132.736526,-317.189142,-677.672137,-287.778350,-101.551468,-510.396932,-102.397076,-140.315828,-102.130481,-659.197191,106.384860,-583.091952,-748.605763,166.203436,389.772355,-893.442839,-166.670138,1.676083,-107.293909,100.584965,73.105631,731.302386,326.816328,165.336950,345.452220,-57.616265,-131.675431,307.189902,81.372453,225.303730,255.170904,224.822660,-129.911340,-511.438241,-2.936127,-120.595746,42.546969,145.665751,37.457080,269.422384,-4.332096,-92.648059,328.897409,-218.610387,58.976685,378.383152,13.061341,-256.184954,320.728876,96.234113,-251.875450,330.362875,-221.237913,-350.195616,-250.771908,191.949626,340.449309,-61.816610,-95.653915,803.434817,157.297355,-194.937557,64.648576,353.788068,157.693224,-301.791952,-582.776117,-138.162088,92.734164,69.405723,-322.934621,-157.250119,-74.625405,130.408962,-268.297029,479.274505,104.976339,217.926167,142.338713,5.503792,87.396232,-157.649432,-40.840710,49.678172,-17.057817,0.000000,true
-7707.126888,-2324.091297,-996.102002,-288.669472,-1701.850040,474.664997,-1917.287497,-1501.919326,-884.512626,-657.406204,-198.767577,354.367010,-136.150715,-295.573316,-820.144246,-104.916536,-787.746809,-271.922423,492.648811,28.636341,1228.807953,131.001678,-1056.571757,46.406053,-7.843982,229.307019,1281.465065,287.719422,-824.682739,-503.127019,-12.811747,-204.964714,272.405366,802.335941,-433.798438,534.589399,-1061.946627,-153.683990,464.221055,266.839651,157.438713,770.651833,634.172569,191.284905,130.417489,-216.002830,-121.930370,428.513215,-553.809076,158.630556,-237.449337,-369.551376,-48.961385,-401.458142,674.492718,-293.389195,24.268034,60.423079,54.199936,310.187587,-105.068898,-241.413232,170.556102,-65.793344,-141.837940,-252.055099,76.918710,61.524007,-179.204494,-43.411446,-95.408677,-264.463321,128.143375,48.352377,11.481260,-132.128915,-140.167394,11.997335,-359.411122,416.064361,265.011021,-52.683694,-55.870046,-98.113892,-96.986664,-88.035906,163.281067,-10.577404,-85.410033,-2.825372,176.252030,-19.331690,116.787352,138.414488,-17.106692,50.549761,-56.909165,56.785169,12.668948,39.696450,53.593991,-0.000000,true
2522.612037,1594.445591,1839.808492,-638.645934,-694.624946,944.116833,259.384258,1508.402771,-941.342731,-1751.793714,197.060269,-244.536656,106.807766,-368.232439,-1221.209086,342.570420,126.858981,-263.057246,-384.472326,233.632956,713.589799,-89.875899,-179.525920,-5.916818,196.424666,-329.044672,-302.736128,214.685217,413.455967,-646.307290,318.851123,388.886975,119.355017,-135.924260,-367.744754,-126.223333,-373.589440,-590.501911,90.634230,580.099771,134.640637,-392.323655,246.747086,-113.362707,-3.431632,-290.539843,224.649309,-616.857023,-891.223680,259.372889,-53.007278,90.787666,-423.244492,-114.950034,-140.083723,45.988182,15.999648,574.944173,150.025888,9.199852,6.900116,82.025469,-80.856146,268.797319,17.043629,-142.947575,20.223255,382.370702,288.759283,-33.737094,-56.952375,-220.453863,285.598486,-162.450557,260.220352,-65.320877,-181.731743,-70.808342,241.350430,-152.684224,-81.711722,-69.350289,68.912100,678.062294,85.651117,-98.304787,23.981187,-32.336850,-76.633617,180.303765,-594.493663,349.047526,-297.756110,-85.792858,-81.776785,-30.758777,231.612306,-40.078875,141.936265,-101.935070,80.655372,-0.000000,false
7286.432219,-1930.611228,-2533.704420,-2957.114807,-234.369935,-1607.006862,744.828705,302.695853,1004.128606,-1329.221432,1173.296267,1643.776977,-197.183785,-382.308498,1019.774293,501.220456,700.499373,323.868513,-5.005001,703.803619,-537.738477,-295.224052,-606.596903,-740.400561,172.409912,113.753227,-897.946147,293.308174,-802.762398,120.213173,-102.332020,359.140871,673.366579,1068.801886,936.601095,-572.485399,-386.150658,-667.299887,334.201701,-406.097245,3.641442,-165.075846,554.941569,1119.813108,4.107663,26.304769,115.797797,-444.612933,382.531925,-37.570670,492.870875,315.754423,-1.642815,-259.469603,-71.017163,-219.898458,278.945559,347.206934,223.774407,150.504584,114.111447,271.516156,157.165600,13.753895,28.209424,56.832398,259.289708,218.397516,-381.916509,91.213769,148.459844,-72.267569,117.938496,253.153184,-275.836911,-155.198991,-54.136868,139.695243,-41.406973,-59.831785,24.552992,54.639991,38.035754,5.587385,-44.720226,3.375938,101.439433,-167.254082,28.536084,31.417703,77.894911,31.182734,109.567178,-1.585882,-72.252196,-49.285921,-45.057159,-90.254338,-39.690339,-47.566433,-0.108998,-0.000000,false
6423.476107,-2769.474170,1823.861194,550.267542,36.241342,509.945125,-2391.722661,-121.648008,552.294612,225.136735,492.883703,-812.889344,-478.520662,597.978372,779.761414,109.767477,-285.817480,-964.553285,-68.400838,350.949530,-10.056751,378.614090,116.838677,339.067884,-326.773208,31.156820,788.214626,8.832894,10.671603,-229.557128,148.610160,-624.876325,569.606301,-611.242298,309.995871,-114.787088,-138.506749,-48.521935,231.457936,-162.573155,-631.581178,88.113303,-84.545462,107.946487,94.423982,246.116923,-172.868738,95.939926,-109.663999,64.063728,-85.887058,-173.073848,-354.903279,-649.476678,277.070140,112.663369,-194.691619,50.915147,-49.391511,-169.379544,-199.173193,607.638770,-169.762989,-203.401443,310.668164,-310.524212,-243.415303,-118.973801,-201.049096,-176.071224,583.688864,-132.935528,-389.827688,-42.019475,-317.870172,200.267239,424.404774,-52.526930,106.362864,-288.449167,212.156385,21.670927,307.740637,-18.928342,270.972907,-58.133828,-30.693516,-249.470332,-148.449308,94.062077,-247.360507,87.550312,128.215177,-475.152894,-331.267545,254.023841,28.470066,54.612712,-189.044273,96.283563,16.265387,-0.000000,true
5842.923536,-1921.058394,-842.374723,-1270.837392,1039.769029,443.875825,-1094.765958,359.550621,-388.118865,-418.931348,-22.472857,-116.140893,-376.808310,-333.533241,1296.502437,353.299600,-381.643500,-431.065813,-1016.305938,373.493262,183.013014,-162.247842,522.543481,-380.620058,689.348046,-843.144947,227.351581,-564.065934,695.486893,-488.255632,798.476718,-530.189681,-364.964497,-348.624808,-111.802772,186.056449,-486.012711,-44.096494,-47.072498,-9.486943,-57.751100,-554.729336,362.014675,-184.443905,227.928425,-197.207132,324.745389,-543.491032,497.215871,-160.516817,238.385717,-245.494773,-55.799737,-54.018013,112.796491,-254.266647,-322.924431,-333.439816,117.741038,274.240301,124.526030,417.332683,209.857433,-394.598731,45.927656,-197.089671,255.576923,-109.056035,685.169786,-233.585267,258.800311,-146.641968,214.643788,201.547890,295.969520,-287.957133,37.412582,-12.788380,10.542580,445.211037,-245.126900,-72.429901,-253.289177,-116.348284,-477.097722,-25.718452,7.220733,359.369660,-237.300346,-178.881634,280.934390,-148.050221,-127.366500,-86.856098,-73.874911,-8.379582,-25.163490,70.175835,-101.318230,-34.009233,2.520538,0.000000,true
-1968.034682,3074.877449,-3196.070986,-3416.133730,-1658.517076,-1905.974402,946.186574,1577.124911,778.707612,-394.775878,950.071744,1.784803,44.976170,-338.437037,-293.634710,98.075589,298.538609,72.162448,-728.297978,88.326468,-616.221317,-660.798659,313.994839,-286.095996,564.920606,414.108632,612.019616,-128.749320,-256.388089,-158.721809,-319.557117,-57.610447,516.382547,-493.046491,135.077530,76.115144,-207.583629,-50.491798,319.548629,466.771652,-238.080401,293.478209,-495.994798,-44.256329,121.319103,456.125098,-198.030664,179.806742,227.933545,380.571207,-247.005570,-739.404266,-61.825879,589.951104,-390.692587,270.919380,-217.254808,403.357813,-66.045229,-36.067089,-652.864891,-461.406044,841.197643,-311.347700,13.660792,-356.912403,625.539974,-499.472273,156.556984,-274.013201,-62.931701,-76.657846,-97.906868,-36.625615,-212.488058,41.183399,-82.717302,-119.126277,255.656309,76.142674,103.497799,195.770229,75.039258,-22.285459,71.567521,-220.586774,-137.164950,-51.742164,8.730231,150.126589,-39.941109,-91.836277,-82.157653,-90.872193,34.520795,-196.748440,23.069807,-53.689096,26.239131,-16.350104,-0.826883,0.000000,false
-1786.746447,4518.088064,955.614360,1724.841282,2358.271944,1442.724386,-2686.307254,-177.417777,33.283327,-1281.156361,-137.497089,500.856925,-270.252982,-574.266178,-1740.646338,658.344001,1485.780251,976.623094,-1732.881240,228.695772,-1390.924387,517.419003,-195.812503,351.607032,1544.434433,274.742431,720.531011,-1060.264405,-1042.269598,115.050372,-394.819727,-655.280943,297.187397,-453.917084,323.373828,-175.721525,245.701837,130.609916,-149.343138,46.248812,-336.098498,-57.570723,239.197034,-258.454408,415.895292,-592.750588,-275.922484,164.277987,312.438030,-109.567347,22.984278,680.307958,-203.753737,-78.155667,152.210889,-21.312577,48.205074,143.138175,-168.766220,-220.871229,-61.701104,94.349222,-246.360544,193.825008,-49.818217,286.789257,-96.932541,22.023230,-137.369441,67.001891,-200.851511,-155.413581,90.432891,-1.485551,-24.921274,-82.623398,75.496075,52.967003,-28.920977,177.016205,-41.147536,-66.993474,39.237396,-1.971997,34.057044,-103.716884,-13.579001,-10.753515,-2.514648,52.029938,131.188162,-54.249021,-69.894637,-17.254195,28.641208,-28.588467,10.374381,32.718274,77.125672,-4.142100,15.019383,0.000000,true
-4287.261520,-3228.934264,-284.338330,-859.414854,-1045.386534,-908.766649,-1239.095349,-495.352810,-443.557634,460.284485,-615.675797,90.509853,142.544970,-536.701878,316.669507,-192.368934,844.971041,93.448245,240.385458,-208.715663,-328.503338,8.517550,472.611296,139.889525,54.554348,172.603501,-179.479154,-149.724625,-247.974016,-159.177991,62.823838,-117.443749,-511.685288,251.974516,-269.277956,84.670687,-334.388178,306.863037,78.900320,-285.736342,-745.305746,426.006345,-70.351527,299.669916,73.942435,-57.577356,37.279494,-191.679695,-41.544151,129.088438,-31.482565,-248.459384,152.738276,76.245941,193.750612,-276.826093,165.475984,-78.127526,-219.075837,389.884351,-76.543571,-456.110061,138.952831,-242.303429,375.749258,336.711635,-232.989166,-5.140734,-72.781558,287.054265,-77.368933,104.307679,435.483005,-686.010603,-174.339678,-326.556913,249.500093,588.045281,292.992180,-179.731765,-452.398506,57.707132,-450.196547,-84.864333,-18.059813,376.732621,-63.833755,117.992082,147.635786,68.981283,-245.579202,-4.613020,17.031503,-564.977854,-82.868214,36.166674,157.660930,-127.334170,181.412079,-165.979860,-23.098355,0.000000,false
-4696.037863,-1263.844640,2450.495822,538.391341,1403.406825,2310.934206,-432.233775,-197.595067,2399.883430,-1055.732378,-77.705910,418.888222,570.541829,-52.457377,548.386911,-678.695459,-7.589584,-231.904523,-508.247791,75.905312,363.646863,-316.724761,-122.210384,-263.534227,-657.605880,638.626177,-838.963709,406.888557,92.638208,31.118664,487.084034,-15.469886,297.190806,-445.161731,-525.676217,23.036729,4.200084,-239.227017,427.953572,456.985633,-16.964551,144.025581,-755.718112,147.726788,17.626507,-14.812567,-431.477461,-587.900578,134.265633,-491.337133,259.508029,187.377945,131.690327,77.953615,22.305163,-158.946226,-355.014820,529.445101,54.787422,46.376789,-515.976089,113.793176,-259.419269,-420.094388,-75.047805,8.323390,95.435636,62.051634,-443.695442,185.309800,-189.514329,337.656861,47.166091,-488.387176,175.037258,48.638597,-45.479826,129.438937,-202.702773,468.564501,257.958154,-120.462250,207.419614,-4.775580,-39.919219,-2.565880,-194.712222,67.083803,214.868855,-434.363063,167.758853,144.717908,-277.811995,-162.238527,57.460986,-13.183002,-46.104624,213.572771,10.975604,125.031862,-12.973281,0.000000,false
-2624.593118,4806.295816,-2475.036806,-586.105666,1065.075330,-1590.166043,467.683767,2800.752032,-611.426095,932.316063,-1550.696801,696.891182,234.119013,521.143224,-210.995372,-255.032927,47.383574,-272.595954,957.840069,982.070128,996.729640,-187.660322,-243.727750,-339.316195,497.506417,990.318430,924.323227,155.745200,402.472862,-653.812105,-634.611065,-0.493236,-71.074199,192.964026,-629.329125,-663.903636,-165.148744,-349.152646,618.183815,-570.000880,199.353175,-212.816146,-183.018714,-644.720870,-176.022330,-299.282460,188.037862,-452.595692,196.470504,100.195223,142.507375,220.971784,-181.690264,-73.177753,-42.004700,77.609375,710.474108,-211.091550,-368.983841,-454.954254,306.735163,300.702637,43.653743,-426.978658,228.297833,169.647479,19.855426,-301.626327,-358.545960,-167.634802,289.242094,-44.658712,86.757282,36.103517,32.221628,189.958450,-6.525772,80.998152,-244.579970,37.498155,-163.008856,-56.056726,-125.314216,0.733104,89.508440,76.716475,-285.493913,-179.513773,95.428144,-78.752713,47.756570,-40.717946,-237.830428,-57.463465,154.107801,95.824497,-41.213221,33.328556,20.943343,46.052754,-41.498331,0.000000,false
4740.629016,761.594080,-558.872624,2226.914337,-1431.295944,1743.642130,1083.463184,-857.462314,-1363.474706,-1173.643789,-2866.726428,-299.739196,989.394670,17.986976,-710.240051,-705.520627,395.015846,519.620257,72.327736,-842.288642,-557.547177,-739.262182,-575.758635,-432.228473,888.248188,350.840686,-746.248338,512.194107,-515.843279,-566.604938,-262.731967,272.245896,188.099388,224.259055,-326.384116,173.970288,311.949870,254.333145,-438.617231,-574.700490,-460.721958,-125.409111,-496.904547,204.855159,-420.360308,-186.872571,-1.511283,-36.134419,-299.011101,-305.972007,299.395304,-314.936643,570.884588,-226.009520,462.075420,122.265533,-182.609257,-109.879852,205.061828,-274.063467,-149.622771,-49.140960,215.043613,54.423100,464.029848,-565.220529,224.770175,146.514260,337.756630,-71.510443,185.477087,214.939749,-199.206351,209.015044,250.040035,-268.041284,297.798856,11.443365,-162.279740,-34.226116,-141.446707,49.846929,282.612715,-13.767469,34.031159,-36.119558,-83.141559,-179.100737,-87.414313,152.101375,222.551723,110.597903,-45.859918,-100.820581,42.221780,30.402523,-34.271883,-95.525532,-65.032789,56.022929,-26.942603,0.000000,false
2354.384822,-1024.383093,-3896.396125,2124.884457,-795.384164,469.292743,230.029948,-0.833984,-1680.948988,-490.143405,-86.685631,1890.155092,225.865587,547.227794,-108.852523,-315.959505,-95.981110,-4.213378,-826.431249,480.013013,279.006172,347.621601,-62.968050,33.870151,-76.446883,-269.821090,-301.713572,-417.238472,-462.969247,88.892779,349.657326,-155.107731,-137.265307,447.366980,329.162518,155.942784,292.376498,16.674557,-306.788343,199.534406,68.248233,-277.660821,214.908172,278.722145,-413.719875,494.079489,129.130291,20.350064,-863.693843,385.517748,-485.694090,78.120894,27.954644,133.600880,148.131216,193.971200,17.414226,-294.106234,-233.769402,-200.450569,-13.895971,309.525357,-218.140963,191.278112,-40.585524,-97.774108,488.111999,-472.796527,-285.916777,-111.914957,-26.236294,347.019460,-226.972082,82.594211,-43.108787,249.466144,-170.304989,260.926745,122.665586,87.661143,-54.789991,-242.914463,332.597498,-248.075819,192.451635,122.813836,86.010244,581.673511,25.525258,-310.330265,-241.593347,-386.329373,-250.377106,-219.278005,3.756416,53.451344,-39.342200,94.870989,217.316985,-71.546379,-129.740439,-0.000000,true
